cleaned_text,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC
"Mau belajar membuat prakarya dan berwisata di desa kasongan ? Bisaaaa banget ,sepanjang jalan kenangan ,ehh sepanjangan jalan kasongan maksudnya buanyakkkk banget kerajinan gerabah dari tanah liat ,terutama buat kalian pecinta tanaman pasti ...",1,0,0,0,0,0,0,0,0,1,0,0,0
Kebanyakan batik utk laki-laki..lumayan lengkap utk bbrp acara adat. Yg asyik asesori nya ...lengkap kap. Td cari surjan utk dipakai tiap kamis pahing ukurannya sesuai utk kls 2 SMP kl SD jelas beli kainnya di sini kyk apa aja ada. Bawahan ...,1,0,0,0,0,0,0,0,0,0,0,0,0
Etnik sekali tokonya,0,0,0,0,0,0,0,0,0,0,0,0,1
Seharusnya harga2 kerajinan yang dijual di sini bisa lebih murah dari Petra,0,0,0,0,1,0,0,0,0,0,0,0,0
Sovenirnya murah serta pelayananya ramah,1,0,0,1,0,0,1,0,0,0,0,0,0
"Kerajinan tembaga kuningan sangat kumplit ""https://lh3.googleusercontent.com/a-/ALV-UjWBjt1nnxf0_xUEzgidZgiNHXHWNHQAK1OXU-jXfJjaU9p55XrR=w36-h36-p-rp-mo-br100",1,0,0,0,0,0,0,0,0,0,0,0,0
Masyarakat dan penjuL kerajinannya sangat ramah dan harga tidak saklek atau masih bisa ditawar sesuai bajetkita hehhee,1,0,0,1,0,0,0,0,0,0,0,0,0
rekomen banget buat yg cari kerajinan tembaga atau kuningan,1,0,0,0,0,0,0,0,0,0,0,0,0
"Pesan gunungan wayang tembaga dan teko set disini. Jauh2 dari jogja, hasilnya sangat memuaskan. Detailnya luar biasa, tembaga berkualitas, dan pastinya seller ramah dan fast respon",1,0,0,0,0,0,1,0,0,0,0,0,0
"Kecewa berat beli sofa disini. Yg jualan mbolak mbalik bilang barang ready diambil pagi tau tau bilang g bisa, bisanya diambil siang pdhl udah terlanjur sewa pick up pagi bikin repot musti reschedule, terus masih pula bilang sofa L siku ...",0,0,0,0,0,0,0,1,0,0,0,0,0
Untuk cari dekor buat rumah Cari di daerah kasongan Bagus banyak yang lucu dan unik unik,1,0,0,0,0,0,1,0,0,0,0,0,0
Lengkap dan pelayanan sangat memuaskan.. bingung milih bisa minta pendapat mbak nya dipilihin yg bagus dan sesuai.. Harga oke..,1,0,0,1,0,0,1,0,0,0,0,0,0
Belanja aneka gerabah dari yang paling murah banget sampai yang paling mahal ....kalo Minggu atau libur ramai banget jalanya sampai macet macet,1,0,0,0,0,1,0,1,0,0,0,0,0
Tempat yang luar biasa. Sangat senang bisa berada di sini lagi.,0,0,0,0,0,0,1,0,0,0,0,0,0
Kalo mau jual keris bisa ga ya pak?,0,0,0,0,0,0,0,0,0,0,0,0,1
Sangatt bagus. Rekomendasi buat yg suka barang” vintage barang” kuno . Pelayanannya jga ramah poolllll ...,1,0,0,0,0,0,1,0,0,0,0,0,0
Tidak nyaman sekali..terlalu memaksakan tempat yang sempit,0,0,0,0,0,0,0,1,0,0,0,0,0
Rekom bgt buat yg cari pot2 unik,1,0,0,0,0,0,0,0,0,0,0,0,0
Lengkap dan bagus2,1,0,0,0,0,0,0,0,0,0,0,0,0
"Packing nya bagus, fast respon juga..",1,0,0,0,0,0,1,0,0,0,0,0,0
"Vintage.ngga melulu kain batik.handicraftnya juga ada. keren.musholanya lantai kayu, toiletnya masih lawas banged. ...",1,0,0,0,0,0,0,1,0,0,0,0,0
"Desa wisata yg menjual aneka gerabah, mulai dri souvenir pernikahan hingga gerabah berukuran besar. Jika kalian sedang mencari gerabah untuk hiasan dirumah atau untuk keperluan bisnis, bisa datang langsung ke desa wisata gerabah kasongan. Harganya sangat bersaing dan Jaraknya tidak terlalu jauh dari pusat kota Yogyakarta",1,0,0,1,0,0,1,0,0,0,0,0,0
Setiap PBTY selalu diusahakan kesini karena atmosfir tahun baru Cina terasa banget. Apalagi sekarang makin ditonjolkan dengan berbagai bangunan yang dicat khas pecinan.,0,0,0,0,0,0,1,0,0,0,0,0,0
Pusat nya kerajinan gerabahhh dn keramik macam2 suvenir dng hrg yg sangat terjangkau... kalo berkunjung ke jogja jng lupa mampir ksini,1,0,0,1,0,0,0,0,0,0,0,0,0
"Berkarakter, tapi lingkungannya kurang berciri khas. Coba perhatikan bangunan dan tata ruangnya.",1,0,0,0,0,0,0,1,1,0,0,0,0
"Pelayanan ramah, harga bersahabat, atmosfir nyaman.",0,0,0,1,0,0,1,0,0,0,0,0,0
Sepi karena corona covid19,0,0,0,0,0,0,0,1,0,0,0,0,0
"pokok nya Kerajinan tembaga kuningan sangat kumplit dan bagus bagus banget, pelayanan nya juga ramah dan memuaskan",1,0,0,0,0,0,1,0,0,0,0,0,0
"kualitas barang bagus, tempatnya rapi dan bersih, pelayanannya ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
Aneka macam souvernir handmade lengkap dan bisa diantar sampai tujuan,1,0,0,0,0,0,0,0,0,0,0,0,0
Hasil kerajinan di sini memang menarik menarik semua dan harganya juga affordable. Membantu pengiriman ke luar kota juga.,1,0,0,1,0,0,0,0,0,1,0,0,0
"Banyak makanan unik setiap tahunnya, saran sih kesana pas hari pertama, kalau hari terakhir duhh rame pol",1,0,0,0,0,0,0,1,0,0,0,0,0
"Pelayanan sangat ramah, koleksi lengkap, harga variatif & relatif terjangkau.",1,0,0,0,0,1,0,0,0,0,0,0,0
Tempat berburu aksesoris,1,0,0,0,0,0,0,0,0,0,0,0,0
Pusat perlengkapan adat di Yogyakarta,1,0,0,0,0,0,0,0,0,0,0,0,0
"Packing nya bagus, fast respon juga..",1,0,0,0,0,0,1,0,0,0,0,0,0
"Toko perlengkapan manten dsb, toko legendaris berdiri sejak 1937 sampai sekarang masih eksis....mantap",0,0,0,0,0,0,0,0,0,0,0,0,1
Cari barang2 unik,0,0,1,0,0,0,0,0,0,0,0,0,0
Toko besar dan tenang yang menjual batik dan kerajinan tangan lainnya. Staf ramah.,1,0,0,0,0,0,1,0,0,0,0,0,0
Rasanya seperti berada dalam film laga Shaolin temple...,0,0,0,0,0,0,1,0,0,0,0,0,0
"Kesini pas ada acara Pekan Budaya Tionghoa 2018. Kulinernya mantap (halal ma non halal ada tulisannya ), jajanannya enak enak, apalagi pertunjukan wayang ma barongsainya.. Top abis!! Moga bisa kesini tahun depan ...",0,0,0,0,0,0,0,0,0,0,0,0,1
"Banyak bermacam ragam jenis produksi asli kerajinan tangan warga jogja dan sekitarnya,harganya sangat terjangkau,sayangnya saat ini belum ada expedisi atau jasa pengiriman yg bisa memberikan harga yg murah dan baik buat para pengrajin ,semoga pemerintah bisa memfasilitasinya .....amin ya robbal alamin",1,0,0,1,0,0,0,0,0,0,1,0,0
"Kampung wisata khas china yang wajib dikunjungi saat liburan biasa maupun hari raya nasional, banyak makanan khas dan acara tang hanya ada saat itu juga, bagi pecinta selfie banyak spot yang bisa di pakai",1,0,0,0,0,0,1,0,0,0,0,0,0
Pusat kerajinan terbaik,0,0,0,0,0,0,1,0,0,0,0,0,0
Harga barang2nya masih kemahalan menurutku...,0,0,0,0,1,0,0,0,0,0,0,0,0
Disini pusatnya gerabah. Kita bisa membeli bahkan belajar cara membuat gerabah secara langsung.,0,0,0,0,0,0,1,0,0,0,0,0,0
Mantap barang nya,1,0,0,0,0,0,0,0,0,0,0,0,0
Barangnya bervariatif. Banyak pilihan,1,0,0,0,0,0,0,0,0,0,0,0,0
"Petugas ramah,, sangat lengkap produk yg dijual",1,0,0,0,0,0,1,0,0,0,0,0,0
hasil akhir sesuai dg request desain dari aku,1,0,0,0,0,0,0,0,0,0,0,0,0
Komplit dan murah,1,0,0,1,0,0,0,0,0,0,0,0,0
"Mau cari uborampe atau bahan busana Jawa yang adi luhung, disini tempatnya.., lengkap dan banyak pilihan...",1,0,0,0,0,0,0,0,0,0,0,0,0
"Nice place to hang out to experience varieties of foods, cultures, arts, fashions, etc during the Chinese New Year Festival.. this place offers many attractions from dancing performances, barong.sai (lion dance), culinaries that many people ...",0,0,0,0,0,0,0,0,0,0,0,0,0
Sejarah desa wisata Kasongan berawal dari kematian seekor kuda milik Reserse Belanda di atas persawahan milik seorang warga di sebuah desa di selatan Kota Yogyakarta. Karena si pemilik tanah takut akan dijatuhi hukuman oleh Belanda yang ...,0,0,0,0,0,0,0,0,0,0,0,0,1
"Semua tokoh wayang ada, kwalitas wayangnya juga bagus. Ga cuma wayang yang dijual disini, ada kerajinan yang lain. Pelayan nya juga sangat ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
"kualitas bagus melebihi ekspektasi, pengerjaan cepat sesuai deadline, bakal repeat order lagi. terimakasih yuda art design.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Saya beli pot gerabah, harganya murah",1,0,0,1,0,0,0,0,0,0,0,0,0
"Barang kerajinan banyak macam ragam, pelayanan ramah dan baik",1,0,0,0,0,0,1,0,0,0,0,0,0
Koleksi keris lengkap,1,0,0,0,0,0,0,0,0,0,0,0,0
Batiknya bagus2 dan lengkap,1,0,0,0,0,0,0,0,0,0,0,0,0
"Toko batik, perlengkapan ada Jawa , hingga keris dan berbagai asesoris nya ... paling lengkap dan harga bersahabat ...",1,0,0,1,0,0,0,0,0,0,0,0,0
"Pusat kerajinan gerabah. Akses jalannya cukup sempit. Ada banyak sekali pengrajin di daerah ini. Produknya pun sudah mencapai pasar internasional. Tidak hanya kerajinan gerabah dari tanah, ada juga dari batu, semen, dan kayu.",1,0,0,0,0,0,0,1,1,0,0,0,0
Puas belanja disini..semoga bisa balik sini lagiii..amiinn,0,0,0,0,0,0,1,0,0,0,0,0,0
Semangat tuk berdikari,0,0,0,0,0,0,0,0,0,1,0,0,0
"Banyak barang2 kerajinan tangan khas daerah, souvenir, bisa belanja buat oleh2 juga.",1,0,0,0,0,0,0,0,0,0,0,0,0
Produk batik premium dengan pelayanan yang baik. Mereka memiliki studio tempat Anda dapat berfoto dengan mengenakan pakaian adat Jawa,1,0,0,0,0,0,1,0,0,0,0,0,0
"Kerajinan tembaga kuningan sangat kumplit ""https://lh3.googleusercontent.com/a-/ALV-UjWBjt1nnxf0_xUEzgidZgiNHXHWNHQAK1OXU-jXfJjaU9p55XrR=w36-h36-p-rp-mo-br100",1,0,0,0,0,0,0,0,0,0,0,0,0
"Banyak banget pilihan kerajinan anyaman bambu, enceng gondok, dllTas, ketanjang, meja, kursi..",1,0,0,0,0,0,0,0,0,0,0,0,0
"Di desa wisata gerabah ini memang surganya belanja gerabah dan kerjinan/ craft lainya untuk hiasan. Pilihannya banyak dengan harga yang terjangkau kwalitas ok. Tak jarang hasil karya para pengrajin ini menghiasi area resto resto juga hotel, ...",1,0,0,1,0,0,0,0,0,0,0,0,0
"Jual pernik2, surjan, kebaya, kain jarik , rok jarik khas jogja. Nyari yang berbau jogja, ada disini.",1,0,0,0,0,0,0,0,0,0,0,0,0
Aneka kerajinan gerabah terlengkap ada di sini. Berada di sepanjang jalan raya kasongan,1,0,0,0,0,0,0,0,0,0,0,0,0
"Berbagai macam kerajinan dijual disini, ada gerabah, ada anyaman",1,0,0,0,0,0,0,0,0,0,0,0,0
Komplit dan josss,1,0,0,0,0,0,0,0,0,0,0,0,0
"Menyediakan segala keperluan adat Jawa, khususnya gaya Yogyakarta. Jual kain juga untuk dijahitkan sesuai ukuran.",1,0,0,0,0,0,0,0,0,0,0,0,0
Gerabahnya murah-murah dan bisa pesen custom,1,0,0,1,0,0,0,0,0,1,0,0,0
"Item di sini bagus2, desain juga lucu dan menarik. Banyak juga yang bisa dipilih. ...",1,0,0,0,0,0,0,0,0,0,0,0,0
"Mantappp.. Koleksi nya bagus2, lengkap dan javanese sekali ...",1,0,0,0,0,0,0,0,0,0,0,0,0
Buat yg lagi nyari acsesoris dan kerajian hand made..disini tempatnya..lokasi tdk terlalu jauh dr kota jogja..disini bisa hunting langsung barang2 unik dan harganya gk trlalu mahal,1,0,0,0,0,1,1,0,0,1,0,0,0
Jualanya byk dan jahitannya rapih,1,0,0,0,0,0,0,0,0,0,0,0,0
barangnya bagus bagus,1,0,0,0,0,0,0,0,0,0,0,0,0
"Perlengkapan busana jawa nya banyak tapi tidak terlalu lengkap, pelayan kurang ramah",0,0,1,0,0,0,0,1,0,0,0,0,0
Hampir segala kerajinan ada,1,0,0,0,0,0,0,0,0,0,0,0,0
Nice place to get handycraft and also furniture,0,0,0,0,0,0,0,0,0,0,0,0,0
Salah satu toko seni Jawa yang bagus.. Tersedia berbagai macam pakaian tradisional Jawa dan aksesorisnya dengan kualitas bagus.. Lokasinya dekat dengan Alun Alun Selatan Yogyakarta..,1,0,0,0,0,0,1,0,0,0,0,0,0
Love this place and all the handmade..beli pot tanah liat disini..byk macam dan variasi harganya..ada toko yg jual dgn harga lbh tggi dari toko yg lainnya dgn jenis brg yg sama..jd pinter2 pilih toko,1,0,0,0,1,0,0,0,0,0,0,0,0
"Buat yang kejogja dan suka dengan kerajinan tangannnn wajib banget dateng kesini, murah murah.",1,0,0,1,0,0,0,0,0,1,0,0,0
Puas mengunjungi tempat kerajinan tembaga dan Kuningan. Gak lupa beli juga buat hiasan rumah. Bagus ...,1,0,0,0,0,0,0,0,0,0,0,0,0
"Merupakan desa wisata yg khusus menjual gerabah atau kerajinan tangan dari tanah liat. Banyak yg diproduksi rumahan sehingga harganya sangat murah dan kualitasnya baik. Tidak jarang tengkulak dari daerah manapun ambil/pesan souvenir kesini. Dari harga 2500 rupiah, bisa dijual 10rb/biji di kota lain.",1,0,0,1,0,0,0,0,0,0,0,0,0
So many design and cheap price,1,0,0,1,0,0,0,0,0,0,0,0,0
China town around malioboro street,0,0,0,0,0,0,0,0,0,0,0,0,1
Saya senang pesan kerajinan di yudaartdesign. Pelayanan ramah dan Alhamdulillah barang pesanan sesuai keinginan. kualitas terpercaya,1,0,0,0,0,0,1,0,0,0,0,0,0
"Banyak kerajinan tangan yang unik, daerahnya bagus, nyaman, ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
"barang kumplit, vintage dan menarik..",1,0,0,0,0,0,0,0,0,0,0,0,0
"Love this place so much! Banyak barang-barang kerajinan rotan dengan harga yang relatif murah. Mulai dari hiasan dinding, keranjang, lampu gantung, tas, sarung bantal, tatakan piring, karpet, dll.",1,0,0,1,0,0,1,0,0,0,0,0,0
"Selamat Malam Mas, mas pesenan 10 plakat wayang saya gimana? Transaksi tokped udah selesai, janjianya dikirim resi dulu, nanti barang menyusul pake ekspedisi sampai minggu ini, tapi kok sampai hari minggu malam ngk ada kabar ya? Wa telp ...",0,0,0,0,0,0,0,0,0,0,0,0,1
Beli kendi besar cuma 50rb. Bagus,1,0,0,1,0,0,0,0,0,0,0,0,0
"Suasana desa pengrajin gerabah dan sejenisnya, bisa lihat cara buatnya, bisa edukasi anak..",1,0,0,0,0,0,1,0,0,0,0,0,0
Sangat terpercaya Produknya berkualitas Pemasaran sudah mencakup seluruh indonesia bahkan luar negeri ...,1,0,0,0,0,0,0,0,0,1,0,0,0
"Pelayanan baik, cepat, barang sesuai pesanan. Puas belanja di sini ...",1,0,0,0,0,0,1,0,0,0,0,0,0
"sangat menyenangkan , ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
"Bagus, tempatnya utk belanja asesoris wayang",1,0,0,0,0,0,0,0,0,0,0,0,0
Benar2 tempatnya mencari membeli gerabah dan home decoration...,1,0,0,0,0,0,1,0,0,0,0,0,0
Bagus untuk hunting foto,0,0,0,0,0,0,0,0,0,0,0,0,1
Tempat terbaik untuk seni dan souvenir Jawa/Jogyakarta,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sangat lengkap, one stop shopping, kualitas lebih bagus, tapi harga lebih mahal . . . . . Tersedia segala macam pakaian adat Jogjakarta maupun Solo, termasuk asesorisnya, sangat lengkap. Tersedia juga barang-barang kesenian, seperti ...",1,0,0,0,0,0,0,1,0,0,0,0,0
Toko Kerajinan dan Batik,1,0,0,0,0,0,1,0,0,0,0,0,0
It shows the plurality of Indonesia.,1,0,0,0,0,0,0,0,0,0,0,0,0
Toko Tjokrosuharto merupakan salah satu toko yg mampu menyajikan keunikan. Mampu bertahan sampai ke generasi ketiga. Original dan kepuasan pelanggan menjadi ciri khas toko ini.,1,0,0,0,0,0,1,0,0,0,0,0,0
Untuk pencinta tembaga bisa langsung order sesuai keinginan,1,0,0,0,0,0,0,0,0,1,0,0,0
Tempat yang sangat terkenal. Banyak pengrajin gerabah yang bisa ditemui di sini.,1,0,0,0,0,0,1,0,0,0,0,0,0
Pakaian & acesories jawa lengkap disini,1,0,0,0,0,0,0,0,0,0,0,0,0
Tambah macam variasi gerabahnya,1,0,0,0,0,0,0,0,0,0,0,0,0
"Grosir wayang, alat musik dan kerajinan Jawa. Harga relatif lebih murah dan lokasi dekat keraton",1,0,0,1,0,0,1,0,0,0,0,0,0
"Tempat industri kerajinan kuningan yg recommended, saya membuat kerajinan lampu Nabawi kuningan disini dan hasilnya memuaskan",1,0,0,0,0,0,0,0,0,0,0,0,0
Salah satu toko aksesoris dan kerajinan tangan yang masih dikerjakan oleh para perajin - perajin di wilayah Yogyakarta.,1,0,0,0,0,0,0,0,0,0,0,0,0
Koleksi baju daerah dan baju tari lengkap,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kerajinan tembaga disini bener2 memuaskan, udah gitu harganya ramah di kantong, recommended banget deh pokoknya",1,0,0,1,0,0,0,0,0,0,0,0,0
"Kampung Tionghoa yang ada di dekat Malioboro.Di depan gang masuk ada Gapura didominasi warna hijau,kuning,merah emas dekat Mall Ramayana.Sebagian besar warga kampung Ketandan memang keturunan dan umumnya buka toko,rumah makan dan ...",0,0,0,0,0,0,0,0,0,0,0,0,1
"Kesini bareng temen nyari hadiah buat ortu, rencana nyari hiasan rumah yang bagus. Pas langsung ke toko bingung pada bagus. ...",1,0,0,0,0,0,0,0,0,0,0,0,0
"Banyak menemukan kerajinan tembaga , yang mantap",1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempat yang menyediakan berbagai macam keperluan berpakaian Jawa, dari surjan, kain batik, peranakan, kebaya sampai gamelan, aksesoris, lukisan, cermin, barang perak. Kualitas yang disediakan dari batik tulis sampai kaos dan gantungan kunci untuk oleh oleh. Dari barang antik sampai yang industri masal.",1,0,0,0,0,0,0,0,0,0,0,0,0
Tidak layak dikunjungi. Suasananya tidak sama dengan kota-kota lain. Pengunjung pada dasarnya hanya disajikan dengan jalan perbelanjaan panjang yang dipenuhi pedagang kaki lima dan toko-toko.,0,0,0,0,0,0,0,1,0,0,0,0,0
cocok kalau lagi mencari kerajinan dan kebudayaan Jawa ...,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sebuah tempat yang memproduksi gerabah dengan berbagai macam jenis bentuk. Mulai dari patung, kayu, dan hiasan rumah lainnya. Lokasinya berada sekitar 20 menit dari Malioboro Yogyakarta",1,0,0,0,0,0,1,0,0,0,0,0,0
Sebuah komplek tionghoa yang memberikan sensasi negara cina yang kental,0,0,0,0,0,0,0,0,0,0,0,0,1
Tidak nyaman sekali..terlalu memaksakan tempat yang sempit,0,0,0,0,0,0,0,0,0,0,0,0,1
Wisata edukasi untuk mengenal pembuatan gerabah tradisional,0,0,1,0,0,0,0,0,0,0,0,0,0
Warga sekitar sangat ramah tamah.. objek wisata gerabah sangat meng edukasi..,1,0,0,0,0,0,1,0,0,0,0,0,0
"Pilihannya banyak, lengkap banget, menarik sampai bingung pilihnyaa",1,0,0,0,0,0,0,0,0,0,0,0,0
"Yang cari cinderamata dari Yogya silahkan mampir disini, dijamin memuaskan. Harga terjangkau kwalitas terjamin. Dan pelayanannya sangat ramamah. Recommended",1,0,0,1,0,0,1,0,0,0,0,0,0
"Pelayanan ramah, barang terjamin ...",1,0,0,0,0,0,1,0,0,0,0,0,0
Rekomendasi batik dan souvenir khas tradisional,1,0,0,0,0,0,0,0,0,0,0,0,0
Barang berkualitas tinggi..mantappp,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ini toko souvenir punya temen aku udah kenal bertahun tahun, baru kesana sekali. Dan ternyata tempatnya bagus bangetttt ...",0,0,0,0,0,0,1,0,0,0,0,0,0
Skrng isinya ga cm kendi tp banyak craft dll jd lengkap deh,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat andalan cari perangkat pakaian Jawa,1,0,0,0,0,0,0,0,0,0,0,0,0
Kesini waktu beli kipas angin doraemon,1,0,0,0,0,0,0,0,0,0,0,0,0
"Desa pengrajin yang menurutku bagus banget, dari bahan baku kayu ataupun tanah liat... Ya serasa dimana gitu, kayak nggak di jogja... Berharap deh besok bisa beli rumah di daerah sini... Amin amin",1,0,0,0,0,0,1,0,0,0,0,0,1
Enjoy new experience,0,0,0,0,0,0,1,0,0,0,0,0,0
Area yang kental oriental.. Kampung ini oleh warganya memang dipelihara dengan baik untuk tetap mempertahankan budaya chinesse nya.,1,0,0,0,0,0,1,0,0,0,0,0,0
"Tempat jualan produk2 kesenian dan souvenir khas Jogja, barang2nya lengkap tinggal pilih. Saya biasa ke tempat ini untuk ""ngadekke"" (B.Indonesia = pesan untuk dibuatkan) blangkon, karena hasil kerja bagus dan rapi, sudah berlangganan di tempat ini sejak jamannya kakek saya.",1,0,0,0,0,0,1,0,0,0,0,0,0
"Penuh dengan barang antik,, cocok buat yang berdompet tebal untuk mencari koleksi",1,0,0,0,1,0,0,0,0,0,0,0,0
"Asesoris, pakaian khas jawa terlengkap dan harga bersahabat",1,0,0,1,0,0,0,0,0,0,0,0,0
showroom tembaga & kuningan yang menurut saya paling lengkap dan juga dengan pelayanan yang ramah. terdapat banyak sekali barang ready yang ada disini yang tentunya sangat baguss. sangat rekomended ...,1,0,0,0,0,0,1,0,0,0,0,0,0
Tempatnya mencari kerajinan gerabah,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bisa buat kulakan kerajinan gerabah seperti guci, pot dll",1,0,0,0,0,0,0,0,0,0,0,0,0
Nice product with a suitable price..,1,0,0,1,0,0,0,0,0,0,0,0,0
"Jual pernik2, surjan, kebaya, kain jarik , rok jarik khas jogja. Nyari yang berbau jogja, ada disini.",1,0,0,0,0,0,0,0,0,0,0,0,0
"Dari dulu gerabah Yogya tuh terkenal. Tidak hanya wisatawan domestik yang datang kesini tapi juga wisatawan asing. Gerabah disini terkenal, bahkan untuk di ekspor. Kualitas barang oke. harganya sesuai dengan kualitas. Lokasi mudah diakses.",1,0,0,1,0,0,1,0,0,0,0,0,0
"Koleksi pernak pernik dr kulit dan gamelan. Bpk dan ibunya ramah, untuk harga kompetitif dan kualitas bagus. Lokasi jg strategis, hanya saja untuk parkir sangat terbatas.",1,0,0,1,0,0,1,1,0,0,0,0,0
Wisata tengah kota yang terletak di mailoboro,0,0,0,0,0,0,1,0,0,0,0,0,0
"Bagus banget, kualitas produk top bangett, pelayanan ramah",1,0,0,0,0,0,1,0,0,0,0,0,0
Tempat anda cari souvernir dan cenderamata asli Jogja.,1,0,0,0,0,0,0,0,0,0,0,0,0
Etnik sekali tokonya,0,0,0,0,0,0,1,0,0,0,0,0,0
Ini toko antik yang bagus,1,0,0,0,0,0,0,0,0,0,0,0,0
"Saya sangat terkesan dengan kualitas produk di toko ini. Tembaga dari berbagai macam perhiasan, hiasan dinding, hingga lampu hias, semuanya dikerjakan dengan detail dan presisi yang luar biasa. Setiap item memiliki finishing yang halus dan ...",1,0,0,0,0,0,0,0,0,0,0,0,0
batik bya banyak pilihan bagus,1,0,0,0,0,0,0,0,0,0,0,0,0
Good price with plenty of choices. The staffs are very friendly and helpful,0,0,0,1,0,0,1,0,0,0,0,0,0
"Good place for family trip, little hidden place but comfortable,",0,0,0,0,0,0,1,0,0,0,0,0,0
"Produk berkualitas, sudah eksport luar negeri, harga bervariasi, ramah kantong",1,0,0,1,0,0,0,0,0,0,0,0,0
"Saya beli pot gerabah, harganya murah",1,0,0,1,0,0,0,0,0,0,0,0,0
Kampung Cina nya Jogjakarta.,0,0,0,0,0,0,0,0,0,0,0,0,1
Toko clasik banget....jooos,0,0,0,0,0,0,1,0,0,0,0,0,0
"Toko batik yg menjual bnyk brg kejawen, tradidional pakaian, menerima wiru kain batik jg loh...",1,0,0,0,0,0,0,0,0,0,0,1,0
Seruuuuu.....belajar membuat gerabah. Bp ibu nya baik dan ramah banget. Mau berbagi ilmu dan pengalaman. Tdk membatasi imajinasi dan kreatifitas dlm membentuk karya. Dgn hy membayar 50rb per org kamu bisa belajar dan menciptakan karya dan dikirim pula karya nya,1,0,0,1,0,0,1,0,0,0,0,0,0
Lengkap nih untuk yang mau cari serba-serbi kain / baju tradisional,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat mencari batik dan aneka pernak pernik tradisional,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempatnya bagus buat foto foto,1,0,0,0,0,0,0,0,0,0,0,0,0
Banyak pilihan lucu2 patungnya.. harus pinter nawar biar bisa kebeli banyaaakkk...,1,0,0,1,0,0,0,0,0,0,0,0,0
kawasan keren imaji by tanah lempung,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mbuat acara, oke banget",1,0,0,0,0,0,0,0,0,0,0,0,0
"salah satu pusat penghasil gerabah di kota Jogja, berbagai macam aneka bentuk ada disini, harganya lumayan terjangkau, selain sebagai tempat bisnis, tempat ini juga bisa sebagai sarana edukasi untuk anak mengenal cara pembiatan gerabah",1,0,0,1,0,0,1,0,0,0,0,0,0
"Wanita itu sangat membantu, dia memberi tahu kami bahwa kancing di surjan yang kami beli rusak dan menawarkan untuk menggantinya",0,0,0,0,0,0,1,0,0,0,0,0,0
Suka aja ..ada di dalam toko yang sudah 100th Umurnya . ...,0,0,0,0,0,0,1,0,0,0,0,0,0
Surga bagi yg suka kerajinan dan pusat oleh2 kerjian dijogja paja ad lengkaap dan mutu gak kalah sma yg expor prodak lokal rasa luar #rekomend,1,0,0,0,0,0,1,0,0,0,0,0,0
